N,S(r/min),ap(mm),ae(mm),F(mm/min),s(mm),MRR(mm3/min),G
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y24.884
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y24.884
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y24.884
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y24.884
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y24.884
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y24.884
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y24.884
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y24.884
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y24.884
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y24.884
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y24.884
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y24.884
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y24.884
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y24.884
,15000,0.963997,9.78901,6500,0,1022.295763,G02 X-61.48 Y26.864 I1.98 J0.0
,15000,0.963997,9.77263,6500,0,1020.58515,G02 X-61.48 Y26.864 I1.98 J0.0
,15000,0.963997,9.6111,6500,0,1003.716086,G02 X-61.48 Y26.864 I1.98 J0.0
,15000,0.963997,9.50094,6500,0,992.211746,G02 X-61.48 Y26.864 I1.98 J0.0
,15000,0.963997,9.26961,6500,0,968.053258,G02 X-61.48 Y26.864 I1.98 J0.0
,15000,0.963997,8.7,6500,0,908.567172,G02 X-61.48 Y26.864 I1.98 J0.0
,15000,0.963997,9.1,6500,0,950.340376,G01 X-43.227
,15000,0.963997,9.3,6500,0,971.226977,G01 X-43.227
,15000,0.963997,9.5,6500,0,992.113579,G01 X-43.227
,15000,0.963997,9.7,6500,0,1013.000181,G01 X-43.227
,15000,0.963997,9.7,6500,0,1013.000181,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,9.8,6500,0,1023.443482,G01 X-43.227
,15000,0.963997,2.69189,6500,0,281.122171,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,2.88075,6500,0,300.845389,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.964001,3.70763,6500,0,387.200561,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.964001,4.57752,6500,0,478.046168,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,5.164,6500,0,539.292055,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.964001,5.97638,6500,0,624.133932,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,6.67045,6500,0,696.61516,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.964001,7.38844,6500,0,771.600218,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,7.93102,6500,0,828.260278,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,8.454,6500,0,882.876652,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,8.87453,6500,0,926.793865,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,9.25351,6500,0,966.371887,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,9.58181,6500,0,1000.657244,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,9.83195,6500,0,1026.780116,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,9.91899,6500,0,1035.869965,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,9.92382,6500,0,1036.374377,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.964001,9.9437,6500,0,1038.454814,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,9.96029,6500,0,1040.183049,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,9.90761,6500,0,1034.681518,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,9.8,6500,0,1023.443482,G03 X-47.774 Y18.4 I5.603 J-8.464
,15000,0.963997,9.84228,6500,0,1027.858909,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.82133,6500,0,1025.671038,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.92877,6500,0,1036.89132,X-37.624 Y8.25 I10.15 J0.0
,15000,0.964001,9.96257,6500,0,1040.425473,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.94366,6500,0,1038.446328,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.92848,6500,0,1036.861035,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.96217,6500,0,1040.379383,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.94655,6500,0,1038.748139,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.94062,6500,0,1038.128851,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.93563,6500,0,1037.607731,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.94671,6500,0,1038.764848,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.93056,6500,0,1037.078255,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.9402,6500,0,1038.084989,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.92572,6500,0,1036.572799,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.92823,6500,0,1036.834926,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.83012,6500,0,1026.589004,X-37.624 Y8.25 I10.15 J0.0
,15000,0.964001,9.93759,6500,0,1037.816726,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.90595,6500,0,1034.508159,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.9572,6500,0,1039.860351,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.95603,6500,0,1039.738164,X-37.624 Y8.25 I10.15 J0.0
,15000,0.964001,9.96363,6500,0,1040.536172,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.89851,6500,0,1033.731177,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.90093,6500,0,1033.983905,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.95384,6500,0,1039.509456,X-37.624 Y8.25 I10.15 J0.0
,15000,0.964001,9.96242,6500,0,1040.409808,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.92254,6500,0,1036.240703,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.9448,6500,0,1038.565381,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.94442,6500,0,1038.525697,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.97014,6500,0,1041.211714,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.87836,6500,0,1031.626852,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.8,6500,0,1023.443482,X-37.624 Y8.25 I10.15 J0.0
,15000,0.963997,9.89784,6500,0,1033.661207,X-30.147 Y11.536 I0.0 J10.15
,15000,0.963997,9.77215,6500,0,1020.535022,X-30.147 Y11.536 I0.0 J10.15
,15000,0.964001,9.9435,6500,0,1038.433927,X-30.147 Y11.536 I0.0 J10.15
,15000,0.963997,9.9236,6500,0,1036.351401,X-30.147 Y11.536 I0.0 J10.15
,15000,0.963997,9.94366,6500,0,1038.446328,X-30.147 Y11.536 I0.0 J10.15
,15000,0.963997,9.94933,6500,0,1039.038463,X-30.147 Y11.536 I0.0 J10.15
,15000,0.963997,9.93566,6500,0,1037.610864,X-30.147 Y11.536 I0.0 J10.15
,15000,0.963997,9.93924,6500,0,1037.984734,X-30.147 Y11.536 I0.0 J10.15
,15000,0.963997,9.94062,6500,0,1038.128851,X-30.147 Y11.536 I0.0 J10.15
,15000,0.964001,9.94858,6500,0,1038.964449,X-30.147 Y11.536 I0.0 J10.15
,15000,0.963997,9.93008,6500,0,1037.028127,X-30.147 Y11.536 I0.0 J10.15
,15000,0.963997,9.92943,6500,0,1036.960246,X-30.147 Y11.536 I0.0 J10.15
,15000,0.963997,9.96219,6500,0,1040.381471,X-30.147 Y11.536 I0.0 J10.15
,15000,0.963997,9.94879,6500,0,1038.982069,X-30.147 Y11.536 I0.0 J10.15
,15000,0.963997,9.86088,6500,0,1029.801363,X-30.147 Y11.536 I0.0 J10.15
,15000,0.963997,9.88927,6500,0,1032.766216,X-30.147 Y11.536 I0.0 J10.15
,15000,0.963997,3,6500,0,313.299025,G01 Y3.244
,15000,0.963997,4.1,6500,0,428.175334,G01 Y3.244
,15000,0.963997,5,6500,0,522.165042,G01 Y3.244
,15000,0.963997,5.8,6500,0,605.711448,G01 Y3.244
,15000,0.963997,6.5,6500,0,678.814554,G01 Y3.244
,15000,0.963997,7,6500,0,731.031058,G01 Y3.244
,15000,0.963997,7.6,6500,0,793.690863,G01 Y3.244
,15000,0.963997,8,6500,0,835.464067,G01 Y3.244
,15000,0.963997,8.4,6500,0,877.23727,G01 Y3.244
,15000,0.963997,8.7,6500,0,908.567172,G01 Y3.244
,15000,0.963997,9.1,6500,0,950.340376,G01 Y3.244
,15000,0.963997,9.3,6500,0,971.226977,G01 Y3.244
,15000,0.963997,9.5,6500,0,992.113579,G01 Y3.244
,15000,0.963997,9.6,6500,0,1002.55688,G01 Y3.244
,15000,0.963997,9.7,6500,0,1013.000181,G01 Y3.244
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y3.244
,15000,0.963997,9.8,6500,0,1023.443482,G01 Y3.244
,15000,0.964001,0.550092,6500,0,57.448001,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.964001,0.481869,6500,0,50.323238,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.339143,6500,0,35.417724,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.964001,0.315436,6500,0,32.942067,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.288859,6500,0,30.166414,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.206937,6500,0,21.611053,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.178821,6500,0,18.674815,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.191483,6500,0,19.997146,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.074246,6500,0,7.753723,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.080847,6500,0,8.443137,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.08321,6500,0,8.689881,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.049814,6500,0,5.202247,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.044453,6500,0,4.642392,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.035827,6500,0,3.741542,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.049293,6500,0,5.147806,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0,6500,0,0,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.011839,6500,0,1.236424,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.1,6500,0,10.443301,G03 X-37.624 Y8.152 I-7.477 J-3.242
,15000,0.963997,0.161123,6500,0,16.82656,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,0.641776,6500,0,67.022598,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,1.32872,6500,0,138.762227,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,2.18441,6500,0,228.124508,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,3.1257,6500,0,326.426254,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,4.08239,6500,0,426.336269,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,5.03632,6500,0,525.958049,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,6.03944,6500,0,630.716888,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,6.9267,6500,0,723.376119,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,7.85802,6500,0,820.636668,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,8.51183,6500,0,888.916013,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,9.01674,6500,0,941.645284,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,9.43389,6500,0,985.209513,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,9.68113,6500,0,1011.02953,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,9.91665,6500,0,1035.625592,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,9.92926,6500,0,1036.942492,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,9.94053,6500,0,1038.119452,X-45.774 Y.002 I0.0 J-8.15
,15000,0.964001,9.92861,6500,0,1036.878913,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,9.95299,6500,0,1039.420688,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,9.94945,6500,0,1039.050995,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,9.9194,6500,0,1035.912783,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,9.95618,6500,0,1039.753829,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,9.96155,6500,0,1040.314634,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,9.96018,6500,0,1040.171561,X-45.774 Y.002 I0.0 J-8.15
,15000,0.964001,9.8,6500,0,1023.447728,X-45.774 Y.002 I0.0 J-8.15
,15000,0.963997,9.84901,6500,0,1028.561743,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.79976,6500,0,1023.418418,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.9205,6500,0,1036.027659,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.96834,6500,0,1041.023734,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.94172,6500,0,1038.243728,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.93647,6500,0,1037.695454,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.9468,6500,0,1038.774247,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.93541,6500,0,1037.584755,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.94462,6500,0,1038.546583,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.92873,6500,0,1036.887143,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.96388,6500,0,1040.557963,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.84819,6500,0,1028.476108,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.90564,6500,0,1034.475785,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.89354,6500,0,1033.212145,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.92723,6500,0,1036.730493,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.964001,9.95726,6500,0,1039.870931,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.9622,6500,0,1040.382516,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.93053,6500,0,1037.075122,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.94012,6500,0,1038.076635,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.96921,6500,0,1041.114591,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.94727,6500,0,1038.823331,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.93649,6500,0,1037.697543,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.96483,6500,0,1040.657174,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.89013,6500,0,1032.856029,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.964001,9.8,6500,0,1023.447728,X-37.624 Y-8.148 I8.15 J0.0
,15000,0.963997,9.81835,6500,0,1025.359827,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,9.93706,6500,0,1037.75707,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,9.94561,6500,0,1038.649972,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,9.91975,6500,0,1035.949334,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,9.93697,6500,0,1037.747671,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,9.92182,6500,0,1036.165511,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.964001,9.95445,6500,0,1039.577473,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,9.9172,6500,0,1035.68303,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,9.96439,6500,0,1040.611224,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,9.92873,6500,0,1036.887143,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,9.94821,6500,0,1038.921498,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,9.90383,6500,0,1034.286761,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,9.83407,6500,0,1027.001514,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,9.84898,6500,0,1028.55861,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,5.49848,6500,0,574.222808,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,4.82938,6500,0,504.346682,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,4.18879,6500,0,437.447941,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.964001,3.50251,6500,0,365.779174,X-30.147 Y-3.24 I0.0 J8.15
,15000,0.963997,1.4,6500,0,146.206212,G01 Y-11.536
,15000,0.963997,2.3,6500,0,240.195919,G01 Y-11.536
,15000,0.963997,3.1,6500,0,323.742326,G01 Y-11.536
,15000,0.963997,3.8,6500,0,396.845432,G01 Y-11.536
,15000,0.963997,4.6,6500,0,480.391838,G01 Y-11.536
,15000,0.963997,5.2,6500,0,543.051643,G01 Y-11.536
,15000,0.963997,5.9,6500,0,616.154749,G01 Y-11.536
,15000,0.963997,6.5,6500,0,678.814554,G01 Y-11.536
,15000,0.963997,7,6500,0,731.031058,G01 Y-11.536
,15000,0.963997,7.5,6500,0,783.247562,G01 Y-11.536
,15000,0.963997,7.9,6500,0,825.020766,G01 Y-11.536
,15000,0.963997,8.4,6500,0,877.23727,G01 Y-11.536
,15000,0.963997,8.7,6500,0,908.567172,G01 Y-11.536
,15000,0.963997,9,6500,0,939.897075,G01 Y-11.536
,15000,0.963997,9.3,6500,0,971.226977,G01 Y-11.536
,15000,0.963997,9.4,6500,0,981.670278,G01 Y-11.536
,15000,0.963997,9.6,6500,0,1002.55688,G01 Y-11.536
,15000,0.963997,0.577703,6500,0,60.331262,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.435826,6500,0,45.51462,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.429596,6500,0,44.864003,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.400606,6500,0,41.83649,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.257341,6500,0,26.874895,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.232257,6500,0,24.255297,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.210391,6500,0,21.971765,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.214572,6500,0,22.408399,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.163173,6500,0,17.040647,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.085729,6500,0,8.952937,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.078924,6500,0,8.242302,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.050252,6500,0,5.247999,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.042259,6500,0,4.413234,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.043839,6500,0,4.578186,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.008907,6500,0,0.93022,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.1,6500,0,10.443301,G03 X-37.624 Y-8.25 I-7.477 J-6.864
,15000,0.963997,0.268695,6500,0,28.060627,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,0.565277,6500,0,59.033578,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,1.42028,6500,0,148.324113,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,2.17557,6500,0,227.20132,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,3.2319,6500,0,337.51704,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,4.14756,6500,0,433.142168,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,5.16775,6500,0,539.683679,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.964001,6.14255,6500,0,641.487637,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,6.89613,6500,0,720.183602,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,7.75682,6500,0,810.068048,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,8.477,6500,0,885.278612,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.964001,8.94096,6500,0,933.735225,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.41355,6500,0,983.085346,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.69986,6500,0,1012.98556,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.77382,6500,0,1020.709426,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.964001,9.9026,6500,0,1034.162599,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.9751,6500,0,1041.729701,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.89165,6500,0,1033.014767,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.9572,6500,0,1039.860351,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.92971,6500,0,1036.989487,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.92637,6500,0,1036.640681,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.94007,6500,0,1038.071413,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.93754,6500,0,1037.807198,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.8824,6500,0,1032.048762,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.94022,6500,0,1038.087078,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.93258,6500,0,1037.28921,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.94305,6500,0,1038.382624,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.96345,6500,0,1040.513057,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.9139,6500,0,1035.338401,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.90621,6500,0,1034.535311,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.8,6500,0,1023.443482,X-47.774 Y-18.4 I0.0 J-10.15
,15000,0.963997,9.84228,6500,0,1027.858909,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.82133,6500,0,1025.671038,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.92877,6500,0,1036.89132,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.964001,9.96257,6500,0,1040.425473,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.94366,6500,0,1038.446328,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.92848,6500,0,1036.861035,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.96217,6500,0,1040.379383,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.94655,6500,0,1038.748139,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.94062,6500,0,1038.128851,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.93563,6500,0,1037.607731,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.94671,6500,0,1038.764848,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.93056,6500,0,1037.078255,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.9402,6500,0,1038.084989,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.92572,6500,0,1036.572799,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.92823,6500,0,1036.834926,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.83012,6500,0,1026.589004,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.964001,9.93759,6500,0,1037.816726,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.90595,6500,0,1034.508159,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.9572,6500,0,1039.860351,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,9.92989,6500,0,1037.008285,X-43.227 Y-26.864 I10.15 J0.0
,15000,0.963997,2.1,6500,0,219.309317,G01 X-61.48
,15000,0.963997,3.1,6500,0,323.742326,G01 X-61.48
,15000,0.963997,4.1,6500,0,428.175334,G01 X-61.48
,15000,0.963997,4.8,6500,0,501.27844,G01 X-61.48
,15000,0.963997,5.4,6500,0,563.938245,G01 X-61.48
,15000,0.963997,6.1,6500,0,637.041351,G01 X-61.48
,15000,0.963997,6.7,6500,0,699.701156,G01 X-61.48
